"mozgássérült","mozgássérültphysically handicapped"
"mozgássérült (házhoz kötött?)","mozgássérült (házhoz kötött?)physically isolated"
"mozgássérült gyermekek (?)","mozgássérült gyermekek (?)children defective in locomotor abilities"
"mozgássérültek gyógypedagógiai főiskolája (?)","mozgássérültek gyógypedagógiai főiskolája (?)the Institute for Training Instructors of Motor-Disorder Vivtims (?)"
"mozgássérültek által használható (helyiség)","mozgássérültek által használható (helyiség)suited for handicapped use"
"mozgó alkatrészek","mozgó alkatrészekmoving parts"
"mozgó médiatár (bibliobuszként)","mozgó médiatár (bibliobuszként)mediamobile"
"mozgó tüdőszűrő állomások","mozgó tüdőszűrő állomásokmobile chest X-ray units"
"mozgófilmfelvevő","mozgófilmfelvevőmotion picture camera"
"mozgókönyvtári ellátás","mozgókönyvtári ellátásmobile library service"
"mozgóközeges tár","mozgóközeges tármoveable medium storage"
"mozgólépcsőn felmegy","mozgólépcsőn felmegygoes up the escalator"
"mozi (épület)","mozi (épület)movie house <br/><br/>movie theater"
"mozi; filmszínház","mozi; filmszínházcinema; movie theatre"
"moziba járás (elfoglaltság)","moziba járás (elfoglaltság)attending the cinema <br/><br/>cinema-attendance"
"mozifilm (?)","mozifilm (?)cinéfilm <br/><br/>cinematograph film"
"mozifilm (?)(35 mm-es)","mozifilm (?)(35 mm-es)35mm cinematograph film"
"mozik látogatottsága","mozik látogatottságacinema attendances"
"mozivászon","mozivászoncinema screen"
"MRT Tömegkommunikációs Kutatóközpont","MRT Tömegkommunikációs Kutatóközpontthe Mass Communications Research Center of Hungarian Radio and Television"
"MSZMP","MSZMPthe Hungarian Socialist Workers' Party"
"MTA Szociológiai Kutatóintézete","MTA Szociológiai Kutatóintézetethe Institute of Sociology of the Hungarian Academy of Sciences"
"MTS (?)","MTS (?)the Hungarian Union for Physical Education and Sports"
"multinacionális cég","multinacionális cégmultinational firm"
"multinacionális vállalatok","multinacionális vállalatokthe multinationals"
"multiplex rendszer","multiplex rendszermultisystem"
"multiplex üzemmód","multiplex üzemmódmultiplexing"
"multiplex-összeköttetés","multiplex-összeköttetéscommunication multiplexor"
"multiplexcsatorna","multiplexcsatornamultiplexor channel"
"multiplexelés","multiplexelésmultiplexing"
"multiplexor-csatorna","multiplexor-csatornamultiplexor channel"
"multiplikált eléréssorendi válogatás","multiplikált eléréssorendi válogatásmultiple access sequential selection (MASS)"
"multiplikált működés","multiplikált működésmultiplexed operation"
"multiplikálás (?)","multiplikálás (?)multiplexing"
"multiprogramozás","multiprogramozásmultiprogramming; multirunning (?)"
"multivibrátor","multivibrátormultivibrator"
"munk vége kód","munk vége kódend-of-job"
"munka (számítógéppel, egy""leülés"")","munka (számítógéppel, egy""leülés"")session"
"munka :a könyvtáros munkája a gyerekekkel","munka :a könyvtáros munkája a gyerekekkelwork with young people"
"munka :filléres munka","munka :filléres munkajunk-wage job"
"munka :jól fizető munka","munka :jól fizető munkahigh-paying job"
"munka :keze munkája (pl. ördögé)","munka :keze munkája (pl. ördögé)the work of (the devil)"
"munka bonyolultsága","munka bonyolultságathe complexity of the job"
"munka hatékonyságának fokozása","munka hatékonyságának fokozásaenhancing the efficiency of social labor"
"munka intellektualizálódása","munka intellektualizálódásathe growing intellectualization of work"
"munka jellege (egy bizonyos részlegben)","munka jellege (egy bizonyos részlegben)the work content in the ... department"
"munka melletti képzés","munka melletti képzéstraining while at work"
"munka termelékenysége","munka termelékenységelabor productivity"
"Munka Törvénykönyve","Munka Törvénykönyvea new Labor Code"
"munkaadó (cég)","munkaadó (cég)employer"
"munkaanyag (dokumentum)","munkaanyag (dokumentum)working paper"
"munkaanyag (kutatás keretében)","munkaanyag (kutatás keretében)working paper"
"munkaanyag (műhelytanulmány?)","munkaanyag (műhelytanulmány?)working paper"
"munkaasztal","munkaasztalwork table"
"munkaasztal (olvasónak)","munkaasztal (olvasónak)working table"
"munkabeosztás (?)","munkabeosztás (?)service schedule (of 66 hours per week)"
"munkabeszüntetés","munkabeszüntetéswork stoppage"
"munkabizottság","munkabizottságthe organization is structured with nine working commissions <br/><br/>working group"
"munkabizottság (munkacsoport?)","munkabizottság (munkacsoport?)the Working Group set up on ..."
"munkabér","munkabérstaff costs"
"munkabér-fizetési jegyzék","munkabér-fizetési jegyzékpayroll records, wages sheets"
"munkabérköltség","munkabérköltséglabor costs"
"munkacsoport (meghatározott feladatra)","munkacsoport (meghatározott feladatra)task force on ..."
"munkacsoport (MSZMP KB mellett)","munkacsoport (MSZMP KB mellett)so-called working groups or collectives, which function as policy-formulating bodies"
"munkacsoport (team)","munkacsoport (team)working group or team"
"munkacsoport vezetője","munkacsoport vezetőjeGroup Leader"
"munkacsoporttá összeállni","munkacsoporttá összeállnito form themselves into a team"
"munkadefiníció","munkadefinícióworking definition"
"munkaelemzés","munkaelemzés(scientific) job analysis <br/><br/>job analysis"
"munkaelemzés (munkafolyamatok elemzése?)","munkaelemzés (munkafolyamatok elemzése?)work study"
"munkaelemzés (munkaszervezésen belül)","munkaelemzés (munkaszervezésen belül)work study"
"munkaerkölcs (munka alapú?)","munkaerkölcs (munka alapú?)the work ethic"
"munkaerkölcs változásai","munkaerkölcs változásaishift in the work ethic"
"munkaerő","munkaerőworkforce"
"munkaerő-kölcsönző (szerződtethető dolgozókkal)","munkaerő-kölcsönző (szerződtethető dolgozókkal)job shop"
"munkaerő-kölcsönző cégtől kiküldött dolgozó","munkaerő-kölcsönző cégtől kiküldött dolgozójob shopper"
"munkaerő-megtartási adatok","munkaerő-megtartási adatoklabor-force-retention statistics"
"munkaerőforrás","munkaerőforrásmanpower resource"
"munkaerőgazdálkodás (?)","munkaerőgazdálkodás (?)manpower policy based on economic planning"
"munkaerőgazdálkodás (országos?)","munkaerőgazdálkodás (országos?)labour force economy"
"munkaerőhiány","munkaerőhiánya shortage of labor <br/><br/>manpower shortage <br/><br/>staff shortages"
"munkaerőhiány (adott munkahelyen)","munkaerőhiány (adott munkahelyen)the lack of staff"
"munkaerőmozgás","munkaerőmozgáslabor migration"
"munkaerőpiac","munkaerőpiaclabour market"
"munkaerőszerkezet","munkaerőszerkezetthe staffing structure of (university libraries)"
"munkaerőszükséglet","munkaerőszükségletstaffing needs (of the library)"
"munkaerőtervezés","munkaerőtervezésmanpower planning"
"munkaerőtoborzó","munkaerőtoborzórecruiter"
"munkaerővándorlás","munkaerővándorlásmigration of manpower"
"munkaeszköz (kézikönyvről)","munkaeszköz (kézikönyvről)working tool"
"munkafegyelem (termelési fegyelem)","munkafegyelem (termelési fegyelem)operating discipline"
"munkafeladat","munkafeladatwork task"
"munkafolyamat-vezérlés","munkafolyamat-vezérlésjob flow control"
"munkafolyamatok","munkafolyamatokworking procedures"
"munkafájl","munkafájlscratch file"
"munkafüzet (programozott okt.)","munkafüzet (programozott okt.)workbook"
"munkahely (elektronikus munkaállomás)","munkahely (elektronikus munkaállomás)electronic work station"
"munkahely (kérdőíven)","munkahely (kérdőíven)employed by"
"munkahely (otthon, számítógéppel, a központhoz kötve)","munkahely (otthon, számítógéppel, a központhoz kötve)electronic cottage"
"munkahely :számítógépes munkaállomás (1 fő részére)","munkahely :számítógépes munkaállomás (1 fő részére)computerized work station"
"munkahelyek felsorolása (személyi adatlapon)","munkahelyek felsorolása (személyi adatlapon)employment history"
"munkahelyek létesítése","munkahelyek létesítésejob creation"
"munkahelyemen","munkahelyemenat work"
"munkahelyen","munkahelyenin the workplace"
"munkahelyen dolgozik","munkahelyen dolgozikworks at (an agency)"
"munkahelyen történő képzés (?)","munkahelyen történő képzés (?)in-service training"
"munkahelyes :6-munkahelyes irodai rendszer","munkahelyes :6-munkahelyes irodai rendszersix-workstation office system"
"munkahelyi balesetek","munkahelyi balesetekaccidents on the job"
"munkahelyi képzés (?)","munkahelyi képzés (?)in-service training <br/><br/>on-the-job training program"
"munkahelyi közművelődési könyvtárak","munkahelyi közművelődési könyvtárakpublic libraries of working places"
"munkahelyi közérzet","munkahelyi közérzetjob satisfaction"
"munkahelyi közérzet (elégedettség a munkával)","munkahelyi közérzet (elégedettség a munkával)job satisfaction"
"munkahelyi közérzetet javítani","munkahelyi közérzetet javítanito increase job satisfaction"
"munkahelyi telefon (száma)","munkahelyi telefon (száma)business phone"
"munkahelyről telefonál","munkahelyről telefonálcalls from the office"
"munkahipotézis","munkahipotézisworking hypothesis"
"munkahét (hossza)","munkahét (hossza)working week"
"munkahét :a negyvenórás munkahetet a hatvanas években vezették be","munkahét :a negyvenórás munkahetet a hatvanas években vezették bethe forty-hour week as adopted during the 1960s"
"munkaidejének legnagyobb részét a ...-val tölti","munkaidejének legnagyobb részét a ...-val töltiI spend most of my working hours (doing)"
"munkaidejük mintegy felében","munkaidejük mintegy felébenabout half-time in work"
"munkaidő (napi)","munkaidő (napi)hours of work"
"munkaidő :fő munkaidőben","munkaidő :fő munkaidőbenduring the main working hours"
"munkaidő csökkentése (?)","munkaidő csökkentése (?)reduction in working hours"
"munkaidő vége","munkaidő végequitting time"
"munkaidőalap","munkaidőalapwork-time fund"
"munkaidőn kívül","munkaidőn kívülduring off-hours"
"munkaigényes eljárás","munkaigényes eljárása laborious process"
"munkaigényes eljárások","munkaigényes eljárások(less) labour-intensive methods"
"munkairányító rendszer","munkairányító rendszerjob control system"
"munkakerülő","munkakerülőlayabout"
"munkaképes korú népesség","munkaképes korú népességthe population of working age"
"munkaképes korúak","munkaképes korúakthose of productive age"
"munkaképes korúak (stat.)","munkaképes korúak (stat.)the 1.8 million of working age who are not wage earners"
"munkakönyv (országosan érvényes)","munkakönyv (országosan érvényes)(national) work-identification card; work-card"
"munkakör :adminisztratív munkakörben (nem vezető!)","munkakör :adminisztratív munkakörben (nem vezető!)in administrative positions"
"munkakör :sok szerencsét az új munkakörödhöz","munkakör :sok szerencsét az új munkakörödhözAnd good luck with the new job."
"munkakör :vezetői munkakörökben levők","munkakör :vezetői munkakörökben levőkpeople in leadership positions"
"munkakör jellege","munkakör jellegethe nature of individual jobs"
"munkakör tartalma","munkakör tartalmathe content of individual jobs"
"munkakör-tervezés","munkakör-tervezésjob-design"
"munkaköri leírás","munkaköri leírásjob description"
"munkakörök kialakítása","munkakörök kialakításajob design"
"munkakörülmények","munkakörülményekworking conditions"
"munkakörülmények; munkafeltételek","munkakörülmények; munkafeltételekworking conditions"
"munkaközpontú életmód","munkaközpontú életmódwork-centred way of life"
"munkaközvetítő iroda","munkaközvetítő irodaemployment agency"
"munkaközvetítő irodák","munkaközvetítő irodákJob Centres"
"munkaközösség :gazdasági munkaközösségek (gmk-k)","munkaközösség :gazdasági munkaközösségek (gmk-k)the so-called 'economic work teams'"
"munkalap","munkalapwork sheet"
"munkalap (tesztlap; programozott oktatásnál)","munkalap (tesztlap; programozott oktatásnál)worksheet (K-8 Math Worksheet Generator)"
"munkamenet","munkamenetwork flow"
"munkamenetben :egy munkamenetben","munkamenetben :egy munkamenetbenin one production run"
"munkamozzanat szerint (elemzésnél)","munkamozzanat szerint (elemzésnél)by subject"
"munkamozzanatok","munkamozzanatoksections of the work"
"munkamódszerek","munkamódszerekthe methods of working"
"munkamódszert hozzáigazít (technológiához)","munkamódszert hozzáigazít (technológiához)adapt their methods of working to the new technology"
"munkanélküli segély","munkanélküli segélyunemployment benefit"
"munkanélküli segély (szelvénye)","munkanélküli segély (szelvénye)unemployment check"
"munkanélküliek (fn)","munkanélküliek (fn)the jobless"
"munkanélküliség","munkanélküliségunemployment"
"munkaoldat","munkaoldatworking solution"
"munkaorientált terminál","munkaorientált termináljob oriented terminal"
"munkapad mellől (kiemelt vezetők)","munkapad mellől (kiemelt vezetők)(managers) from the workbench"
"munkaprogram","munkaprogramprogramme of work"
"munkaregiszter","munkaregisztertemporary register"
"munkarekesz","munkarekeszworking location"
"munkarend (követelmények)","munkarend (követelmények)work order [def.]"
"munkaszerep (a munkában játszott szerepe vkinek)","munkaszerep (a munkában játszott szerepe vkinek)work role"
"munkaszervezet","munkaszervezetwork organisation"
"munkaszervezet (könyvtáron belül)","munkaszervezet (könyvtáron belül)the labour structure within libraries"
